latitude,longitude,speed_kph,time_seconds
39.714844,-105.379221,90.56,1490.0
39.714845,-105.379806,91.84,1492.0
39.714991,-105.380986,93.44,1496.0
39.715058,-105.381273,92.8,1497.0
39.715126,-105.381555,91.52,1498.0
39.715275,-105.382104,89.28,1500.0
39.71535,-105.382374,88.64,1501.0
39.715492,-105.382911,88.64,1503.0
39.715954,-105.385763,95.68,1513.0
39.715966,-105.386069,96.64,1514.0
39.715972,-105.386378,97.28,1515.0
39.71597,-105.386688,97.6,1516.0
39.715917,-105.387633,99.2,1519.0
39.715889,-105.387952,99.52,1520.0
39.715862,-105.388269,100.16,1521.0
39.715803,-105.388911,99.84,1523.0
39.71574,-105.389535,97.6,1525.0
39.71568,-105.39015,95.68,1527.0
39.71565,-105.390456,93.76,1528.0
39.715593,-105.391055,92.8,1530.0
39.71552,-105.392232,90.56,1534.0
39.715517,-105.39281,89.28,1536.0
39.715523,-105.393094,88.96,1537.0
39.715537,-105.393379,88.64,1538.0
39.715626,-105.394213,86.72,1541.0
39.715666,-105.394484,86.08,1542.0
39.715764,-105.395021,84.8,1544.0
39.715824,-105.39528,84.48,1545.0
39.715965,-105.395787,83.84,1547.0
39.716125,-105.396281,83.2,1549.0
39.716212,-105.396521,83.84,1550.0
39.716398,-105.396999,83.52,1552.0
39.716975,-105.398106,83.2,1557.0
39.717105,-105.398314,83.2,1558.0
39.717501,-105.398921,82.88,1561.0
39.717634,-105.399121,82.88,1562.0
39.717769,-105.399322,82.88,1563.0
39.718962,-105.401129,83.84,1572.0
39.719195,-105.401575,85.44,1574.0
39.71941,-105.402049,87.36,1575.0
39.7196,-105.402559,89.28,1577.0
39.719682,-105.402825,90.24,1579.0
39.719758,-105.403099,91.2,1579.0
39.719829,-105.403377,92.48,1581.0
39.720042,-105.404236,95.04,1583.0
39.720185,-105.404818,96.0,1585.0
39.720254,-105.40511,96.0,1586.0
39.720326,-105.405403,94.72,1587.0
39.720395,-105.405689,91.52,1588.0
39.720462,-105.405969,89.92,1589.0
39.720597,-105.406517,89.6,1591.0
39.720665,-105.406788,89.28,1592.0
39.720731,-105.40706,88.32,1593.0
39.720797,-105.407328,85.76,1594.0
39.720859,-105.407586,84.16,1595.0
39.720921,-105.407845,83.2,1596.0
39.72098,-105.408101,82.56,1597.0
39.721039,-105.408352,81.28,1598.0
39.721275,-105.409329,77.44,1602.0
39.721382,-105.409803,75.84,1604.0
39.721492,-105.410266,75.2,1606.0
39.721604,-105.410727,75.84,1608.0
39.721663,-105.410958,75.84,1609.0
39.721787,-105.411414,75.2,1611.0
39.721849,-105.41164,73.28,1612.0
39.721909,-105.411859,71.36,1613.0
39.721973,-105.412073,71.04,1614.0
39.722376,-105.413349,74.24,1620.0
39.7226,-105.414017,77.76,1623.0
39.722756,-105.414479,80.32,1625.0
39.722845,-105.414712,81.92,1626.0
39.72314,-105.415417,84.48,1629.0
39.723242,-105.415655,85.12,1630.0
39.72367,-105.416581,83.2,1634.0
39.724129,-105.417475,83.52,1638.0
39.724247,-105.417698,83.52,1639.0
39.724366,-105.417918,83.52,1640.0
39.724598,-105.418349,80.64,1642.0
39.724712,-105.418559,81.28,1643.0
39.72483,-105.418773,80.32,1644.0
39.724945,-105.418982,79.04,1645.0
39.725057,-105.419188,78.4,1646.0
39.725394,-105.419807,78.08,1649.0
39.725505,-105.420014,77.76,1650.0
39.725615,-105.420218,77.12,1651.0
39.726165,-105.42119,74.24,1656.0
39.726285,-105.421371,73.6,1657.0
39.726538,-105.421715,75.2,1659.0
39.726673,-105.421883,75.52,1660.0
39.727109,-105.422331,72.96,1663.0
39.727408,-105.422597,72.32,1665.0
39.727559,-105.42272,71.04,1666.0
39.727858,-105.422964,72.0,1668.0
39.728452,-105.423502,74.24,1672.0
39.728592,-105.423659,74.88,1673.0
39.728856,-105.424002,77.12,1675.0
39.729228,-105.42459,79.68,1678.0
39.730005,-105.425661,76.8,1684.0
39.730463,-105.426096,75.84,1687.0
39.730627,-105.426222,75.2,1688.0
39.730961,-105.426437,76.48,1690.0
39.731136,-105.426533,77.44,1691.0
39.732068,-105.426977,81.28,1696.0
39.732257,-105.427064,81.92,1697.0
39.732448,-105.427155,82.24,1698.0
39.732638,-105.427247,82.88,1699.0
39.73283,-105.427346,83.52,1700.0
39.733022,-105.427444,83.84,1701.0
39.733213,-105.427555,84.8,1702.0
39.733593,-105.427793,86.72,1704.0
39.733784,-105.427923,88.64,1705.0
39.733974,-105.428066,90.24,1706.0
39.734169,-105.428215,91.52,1707.0
39.734756,-105.428682,93.44,1710.0
39.73574,-105.429487,93.44,1715.0
39.735935,-105.429645,93.76,1716.0
39.736916,-105.430441,91.84,1721.0
39.737666,-105.431038,85.76,1725.0
39.73843,-105.431535,87.04,1729.0
39.738825,-105.431745,83.2,1731.0
39.739016,-105.431843,80.64,1732.0
39.739385,-105.432036,80.64,1734.0
39.739573,-105.432133,81.28,1735.0
39.740142,-105.43243,83.2,1738.0
39.740334,-105.432528,81.6,1739.0
39.740707,-105.432715,78.72,1741.0
39.741068,-105.432882,76.48,1743.0
39.741983,-105.433036,73.28,1748.0
39.742346,-105.433048,73.28,1750.0
39.742709,-105.433084,73.28,1752.0
39.743061,-105.433186,72.64,1754.0
39.743232,-105.433263,72.64,1755.0
39.743393,-105.433361,72.64,1756.0
39.74355,-105.433478,72.96,1757.0
39.743839,-105.433768,75.52,1759.0
39.744205,-105.434345,82.56,1762.0
39.744963,-105.43596,82.24,1769.0
39.745075,-105.436182,80.32,1770.0
39.745286,-105.436613,78.72,1772.0
39.745383,-105.436832,78.4,1773.0
39.745478,-105.43705,76.16,1774.0
39.745566,-105.437261,72.64,1775.0
39.745644,-105.437469,70.4,1776.0
39.745815,-105.438085,65.28,1779.0
39.745883,-105.43869,62.08,1782.0
39.745881,-105.438888,62.4,1783.0
39.745841,-105.439287,64.64,1785.0
39.745805,-105.439489,66.24,1786.0
39.745754,-105.439692,67.84,1787.0
39.745689,-105.439893,69.44,1788.0
39.74561,-105.440091,71.04,1789.0
39.745522,-105.440288,72.96,1790.0
39.7452,-105.440883,78.72,1793.0
39.744844,-105.441504,82.88,1796.0
39.744723,-105.441717,82.24,1797.0
39.744599,-105.441927,80.96,1798.0
39.744478,-105.442134,79.36,1799.0
39.744361,-105.442337,78.08,1800.0
39.744045,-105.442928,70.4,1803.0
39.743964,-105.44313,68.48,1804.0
39.743798,-105.444162,66.88,1809.0
39.743807,-105.444379,68.16,1810.0
39.743829,-105.444594,69.44,1811.0
39.743863,-105.444813,70.4,1812.0
39.743915,-105.445029,71.68,1813.0
39.744299,-105.446115,77.76,1818.0
39.744456,-105.44657,77.76,1820.0
39.744526,-105.446802,78.4,1821.0
39.744586,-105.447043,78.72,1822.0
39.744659,-105.447536,77.76,1824.0
39.744667,-105.447786,77.76,1825.0
39.744651,-105.448033,77.76,1826.0
39.744623,-105.44828,77.76,1827.0
39.744363,-105.449233,81.92,1831.0
39.744096,-105.449948,80.96,1834.0
39.743919,-105.450408,79.36,1836.0
39.743832,-105.450639,78.4,1837.0
39.743534,-105.451534,73.6,1841.0
39.743479,-105.451758,73.6,1842.0
39.743397,-105.45222,73.92,1844.0
39.743362,-105.453181,77.44,1848.0
39.743421,-105.453678,78.72,1850.0
39.743469,-105.453922,78.08,1851.0
39.743874,-105.455048,77.76,1856.0
39.743977,-105.455261,77.76,1857.0
39.744085,-105.455468,76.48,1858.0
39.744194,-105.455666,75.84,1859.0
39.745087,-105.457298,77.44,1867.0
39.745303,-105.457692,73.92,1869.0
39.745995,-105.459081,73.6,1876.0
39.746307,-105.459947,75.2,1880.0
39.746367,-105.460174,76.48,1881.0
39.746477,-105.460644,76.8,1883.0
39.746559,-105.461123,77.76,1885.0
39.746596,-105.461368,78.4,1886.0
39.746701,-105.462111,76.16,1889.0
39.746765,-105.462584,73.28,1891.0
39.746869,-105.463462,65.92,1895.0
39.746886,-105.463675,66.56,1896.0
39.746896,-105.464103,67.2,1898.0
39.74682,-105.464751,69.76,1901.0
39.746704,-105.465173,71.04,1903.0
39.746626,-105.465376,72.0,1904.0
39.746533,-105.465575,73.28,1905.0
39.746426,-105.465764,74.24,1906.0
39.74631,-105.465944,74.88,1907.0
39.745636,-105.466789,74.24,1912.0
39.745252,-105.46757,68.8,1916.0
39.745193,-105.467776,67.2,1917.0
39.745197,-105.469246,67.84,1924.0
39.745233,-105.469457,69.12,1925.0
39.745383,-105.470359,72.32,1929.0
39.745419,-105.470818,73.28,1931.0
39.745427,-105.471055,73.92,1932.0
39.745424,-105.471292,74.56,1933.0
39.745411,-105.471531,74.88,1934.0
39.745308,-105.472501,77.76,1938.0
39.74525,-105.472991,77.44,1940.0
39.745183,-105.47348,77.76,1942.0
39.745146,-105.473728,78.72,1943.0
39.745117,-105.473979,77.44,1944.0
39.745117,-105.473979,77.12,1947.0
39.745117,-105.473979,77.44,1949.0
39.744741,-105.476448,72.32,1955.0
39.744501,-105.478023,80.96,1961.0
39.744422,-105.478539,84.16,1963.0
39.744378,-105.478805,85.44,1964.0
39.744295,-105.479346,87.04,1966.0
39.744212,-105.4799,87.04,1968.0
39.744172,-105.480173,85.76,1969.0
39.744091,-105.480713,85.12,1971.0
39.743977,-105.481501,81.28,1974.0
39.743949,-105.48176,81.6,1975.0
39.743913,-105.482286,81.92,1977.0
39.743919,-105.482813,82.24,1979.0
39.743936,-105.483077,82.24,1980.0
39.743967,-105.483336,82.56,1981.0
39.744014,-105.483594,82.88,1982.0
39.744132,-105.484102,82.24,1984.0
39.744265,-105.4846,80.96,1986.0
39.744333,-105.484845,80.32,1987.0
39.744402,-105.485087,80.64,1988.0
39.744599,-105.485819,80.32,1991.0
39.744715,-105.486313,81.28,1993.0
39.74476,-105.486568,81.92,1994.0
39.744795,-105.486829,82.56,1995.0
39.744825,-105.487355,82.56,1997.0
39.744749,-105.488412,83.84,2001.0
39.744701,-105.488672,84.48,2002.0
39.744637,-105.488931,85.44,2003.0
39.744468,-105.489442,88.0,2005.0
39.744367,-105.489691,89.28,2006.0
39.744257,-105.489939,90.88,2007.0
39.744021,-105.490445,94.4,2009.0
39.743775,-105.490969,96.96,2011.0
39.743649,-105.491236,97.92,2012.0
39.743258,-105.492044,99.52,2015.0
39.742872,-105.49284,94.4,2018.0
39.742626,-105.493348,90.56,2020.0
39.742172,-105.494311,84.8,2024.0
39.741952,-105.494773,83.2,2026.0
39.741842,-105.495003,82.24,2027.0
39.741737,-105.495229,81.92,2028.0
39.741628,-105.495449,80.96,2029.0
39.741521,-105.495666,80.0,2030.0
39.74142,-105.495888,79.36,2031.0
39.741226,-105.496328,78.72,2033.0
39.741056,-105.49678,78.4,2035.0
39.740975,-105.497009,78.4,2036.0
39.740825,-105.497475,79.04,2038.0
39.740634,-105.498198,79.36,2041.0
39.740582,-105.498438,79.04,2042.0
39.740532,-105.498683,78.4,2043.0
39.740418,-105.499425,78.4,2046.0
39.74039,-105.499675,78.72,2047.0
39.740337,-105.500441,80.32,2050.0
39.740328,-105.5007,81.28,2051.0
39.740324,-105.500962,80.96,2052.0
39.740331,-105.501983,79.68,2056.0
39.740335,-105.502241,80.32,2057.0
39.740364,-105.503256,76.8,2061.0
39.740386,-105.503996,77.44,2064.0
39.740435,-105.50524,77.12,2069.0
39.740473,-105.50598,76.8,2072.0
39.740534,-105.506463,75.52,2074.0
39.740576,-105.506699,75.2,2075.0
39.74075,-105.507387,75.84,2078.0
39.741035,-105.508291,73.92,2082.0
39.741102,-105.508508,72.0,2083.0
39.741302,-105.509143,68.48,2086.0
39.741354,-105.50935,67.84,2087.0
39.741437,-105.509771,67.52,2089.0
39.741468,-105.509985,67.84,2090.0
39.741524,-105.510641,70.08,2093.0
39.741526,-105.511091,70.72,2095.0
39.741521,-105.511317,71.04,2096.0
39.741493,-105.512234,73.28,2100.0
39.741446,-105.513677,76.16,2106.0
39.741318,-105.514665,80.0,2110.0
39.741225,-105.515161,79.04,2112.0
39.741126,-105.515651,76.8,2114.0
39.741088,-105.515891,75.52,2115.0
39.741056,-105.516129,75.52,2116.0
39.740963,-105.517351,76.48,2121.0
39.74093,-105.517844,77.44,2123.0
39.740921,-105.518093,78.4,2124.0
39.740912,-105.518344,78.72,2125.0
39.741088,-105.520874,76.8,2135.0
39.741228,-105.521585,75.2,2138.0
39.741536,-105.522725,76.48,2143.0
39.741817,-105.523649,78.72,2147.0
39.741889,-105.523888,79.36,2148.0
39.742332,-105.525335,83.2,2154.0
39.742489,-105.525831,81.6,2156.0
39.74256,-105.526074,80.0,2157.0
39.742698,-105.526551,78.4,2159.0
39.742816,-105.527034,79.04,2161.0
39.742868,-105.527277,79.36,2162.0
39.742947,-105.527772,79.68,2164.0
39.74305,-105.528528,79.36,2167.0
39.743081,-105.528777,77.44,2168.0
39.743114,-105.529022,76.16,2169.0
39.74334,-105.530698,72.0,2176.0
39.743369,-105.530921,71.68,2177.0
39.743438,-105.531374,72.32,2179.0
39.74348,-105.531599,72.64,2180.0
39.743524,-105.531827,73.28,2181.0
39.743683,-105.532496,71.04,2184.0
39.743809,-105.532924,72.0,2186.0
39.743874,-105.533142,72.96,2187.0
39.744079,-105.5338,73.6,2190.0
39.74414,-105.53402,73.6,2191.0
39.744256,-105.534469,72.64,2193.0
39.744309,-105.534691,72.96,2194.0
39.744516,-105.535612,76.8,2198.0
39.744567,-105.53585,77.12,2199.0
39.744668,-105.536329,77.12,2201.0
39.744723,-105.536566,77.12,2202.0
39.744782,-105.536802,77.76,2203.0
39.744904,-105.537274,78.08,2205.0
39.745114,-105.537971,78.08,2208.0
39.745191,-105.538201,78.72,2209.0
39.745273,-105.538428,79.36,2210.0
39.745549,-105.539109,80.96,2213.0
39.74574,-105.539567,80.64,2215.0
39.745833,-105.539797,80.0,2216.0
39.746016,-105.54025,79.04,2218.0
39.746261,-105.540942,80.0,2221.0
39.746331,-105.541184,80.96,2222.0
39.746465,-105.541677,80.32,2224.0
39.746643,-105.542402,77.76,2227.0
39.746697,-105.542642,77.44,2228.0
39.746756,-105.542876,77.12,2229.0
39.747105,-105.544047,79.36,2234.0
39.747187,-105.54428,79.36,2235.0
39.74764,-105.5454,79.04,2240.0
39.747844,-105.545834,80.64,2242.0
39.748796,-105.547479,79.68,2250.0
39.74893,-105.547665,78.4,2251.0
39.749061,-105.54785,77.12,2252.0
39.749601,-105.548538,75.84,2256.0
39.749739,-105.548705,75.52,2257.0
39.749876,-105.548864,73.92,2258.0
39.750012,-105.549022,73.28,2259.0
39.750411,-105.549499,72.32,2262.0
39.750541,-105.549658,71.36,2263.0
39.750789,-105.549985,70.72,2265.0
39.751114,-105.550513,67.84,2268.0
39.751417,-105.551259,65.92,2272.0
39.751481,-105.551457,66.56,2273.0
39.751669,-105.552047,66.24,2276.0
39.751734,-105.552245,67.52,2277.0
39.751805,-105.552443,68.48,2278.0
39.752055,-105.553036,72.32,2281.0
39.752266,-105.553418,72.32,2283.0
39.752502,-105.553759,71.36,2285.0
39.752629,-105.553917,72.0,2286.0
39.752765,-105.554069,72.32,2287.0
39.752905,-105.554214,73.28,2288.0
39.753051,-105.554358,74.24,2289.0
39.753195,-105.554504,75.52,2290.0
39.753499,-105.554803,77.76,2292.0
39.75381,-105.5551,77.76,2294.0
39.753964,-105.555246,77.44,2295.0
39.75468,-105.556,71.68,2300.0
39.754923,-105.556332,69.76,2302.0
39.755035,-105.556503,68.16,2303.0
39.755134,-105.556678,67.52,2304.0
39.755312,-105.557046,67.2,2306.0
39.755708,-105.559207,61.76,2317.0
39.7557,-105.559405,62.4,2318.0
39.755688,-105.559604,62.72,2319.0
39.755645,-105.56021,63.36,2322.0
39.755614,-105.560612,63.68,2324.0
39.755604,-105.560818,63.04,2325.0
39.755603,-105.561017,61.44,2326.0
39.75561,-105.561408,59.84,2328.0
39.755711,-105.562182,63.36,2332.0
39.755946,-105.562958,66.56,2336.0
39.756104,-105.563336,68.16,2338.0
39.756187,-105.56353,68.48,2339.0
39.756268,-105.563722,69.12,2340.0
39.75635,-105.563915,70.4,2341.0
39.756526,-105.564313,72.96,2343.0
39.756796,-105.564926,73.92,2346.0
39.756884,-105.565131,73.92,2347.0
39.757518,-105.566593,77.12,2354.0
39.757611,-105.566808,78.08,2355.0
39.757708,-105.567025,78.4,2356.0
39.757801,-105.567246,78.4,2357.0
39.757992,-105.56768,77.76,2359.0
39.758086,-105.567898,77.44,2360.0
39.758269,-105.568331,76.48,2362.0
39.758635,-105.56917,74.88,2366.0
39.758725,-105.569378,74.88,2367.0
39.759,-105.570006,73.92,2370.0
39.759679,-105.571418,74.88,2377.0
39.759783,-105.571615,75.2,2378.0
39.760107,-105.572206,76.8,2381.0
39.760217,-105.572403,76.48,2382.0
39.760441,-105.5728,75.84,2384.0
39.760551,-105.572995,75.52,2385.0
39.760873,-105.573575,74.56,2388.0
39.761086,-105.573971,76.16,2390.0
39.761797,-105.575361,72.0,2397.0
39.761893,-105.575555,71.04,2398.0
39.76199,-105.575747,70.08,2399.0
39.762262,-105.576298,66.56,2402.0
39.762429,-105.576661,66.88,2404.0
39.762585,-105.577039,68.8,2406.0
39.762952,-105.578083,75.2,2411.0
39.763019,-105.57831,76.16,2412.0
39.763084,-105.578542,77.44,2413.0
39.763207,-105.579011,79.68,2415.0
39.763259,-105.579259,80.64,2416.0
39.76331,-105.579507,80.64,2417.0
39.763352,-105.57976,79.68,2418.0
39.763393,-105.580008,78.4,2419.0
39.763493,-105.580748,78.4,2422.0
39.763524,-105.580997,77.76,2423.0
39.763549,-105.58124,76.16,2424.0
39.763576,-105.581482,75.2,2425.0
39.763602,-105.581722,74.56,2426.0
39.763629,-105.581956,74.24,2427.0
39.763732,-105.582889,71.68,2431.0
39.763774,-105.583348,71.68,2433.0
39.763894,-105.584508,74.88,2438.0
39.76392,-105.584746,75.84,2439.0
39.763974,-105.585236,78.72,2441.0
39.764027,-105.585734,78.72,2443.0
39.76408,-105.586236,79.36,2445.0
39.764133,-105.58674,79.68,2447.0
39.764161,-105.586995,79.36,2448.0
39.764185,-105.587246,78.08,2449.0
39.764209,-105.587493,76.48,2450.0
39.764255,-105.58798,76.16,2452.0
39.76435,-105.588934,72.64,2456.0
39.764441,-105.590083,71.04,2461.0
39.764452,-105.590308,68.8,2462.0
39.764468,-105.59074,64.0,2464.0
39.764478,-105.591136,58.56,2466.0
39.764465,-105.592089,63.04,2471.0
39.764457,-105.59229,63.68,2472.0
39.764448,-105.592492,63.36,2473.0
39.764438,-105.592694,62.08,2474.0
39.764415,-105.593086,61.44,2476.0
39.764393,-105.593481,61.76,2478.0
39.764351,-105.594259,62.72,2482.0
39.76432,-105.594879,67.2,2485.0
39.764285,-105.595531,69.12,2488.0
39.764261,-105.595973,69.44,2490.0
39.764239,-105.59642,71.04,2492.0
39.764227,-105.596649,72.0,2493.0
39.764216,-105.59688,72.0,2494.0
39.764162,-105.598011,68.48,2499.0
39.76415,-105.598452,68.8,2501.0
39.764147,-105.598672,69.12,2502.0
39.764153,-105.599114,68.48,2504.0
39.764161,-105.599336,68.48,2505.0
39.764212,-105.599978,64.32,2508.0
39.764291,-105.600588,64.0,2511.0
39.764317,-105.600789,62.72,2512.0
39.764347,-105.600985,61.12,2513.0
39.764499,-105.601918,58.24,2518.0
39.764528,-105.6021,57.28,2519.0
39.764587,-105.602458,56.64,2521.0
39.764647,-105.602808,56.0,2523.0
39.764677,-105.602983,56.0,2524.0
39.764711,-105.603156,56.0,2525.0
39.764745,-105.603329,56.32,2526.0
39.764854,-105.603859,57.92,2529.0
39.76489,-105.604037,58.24,2530.0
39.764959,-105.604405,59.52,2532.0
39.76508,-105.605157,59.2,2536.0
39.765129,-105.605532,59.2,2538.0
39.765159,-105.605907,59.52,2540.0
39.765187,-105.606287,60.48,2542.0
39.765215,-105.606676,61.76,2544.0
39.765229,-105.606875,63.36,2545.0
39.76524,-105.607078,64.64,2546.0
39.765257,-105.607492,66.24,2548.0
39.765267,-105.607706,66.88,2549.0
39.765285,-105.608134,67.52,2551.0
39.765296,-105.608352,67.52,2552.0
39.765316,-105.608774,64.64,2554.0
39.765364,-105.609803,63.04,2559.0
39.765375,-105.610002,62.72,2560.0
39.765384,-105.610202,62.4,2561.0
39.765406,-105.610802,63.36,2564.0
39.765414,-105.611005,64.0,2565.0
39.765434,-105.611416,65.28,2567.0
39.765516,-105.612895,67.2,2574.0
39.765554,-105.613324,68.8,2576.0
39.765575,-105.613542,68.48,2577.0
39.765599,-105.613761,68.48,2578.0
39.765651,-105.614194,67.84,2580.0
39.765679,-105.614407,66.24,2581.0
39.765775,-105.615037,68.16,2584.0
39.765845,-105.615466,69.12,2586.0
39.765879,-105.615682,69.76,2587.0
39.765916,-105.615902,70.08,2588.0
39.7661,-105.617022,73.6,2593.0
39.766137,-105.617252,73.6,2594.0
39.766287,-105.618186,74.24,2598.0
39.766352,-105.618653,74.56,2600.0
39.766383,-105.618889,75.2,2601.0
39.766416,-105.619124,75.52,2602.0
39.76647,-105.619605,75.52,2604.0
39.766552,-105.620567,75.2,2608.0
39.766579,-105.621048,75.2,2610.0
39.766588,-105.621288,74.56,2611.0
39.766596,-105.621527,74.56,2612.0
39.766605,-105.621766,73.92,2613.0
39.76661,-105.622001,73.92,2614.0
39.766614,-105.622238,74.56,2615.0
39.766614,-105.622475,74.56,2616.0
39.766614,-105.622712,74.88,2617.0
39.766605,-105.62319,74.88,2619.0
39.766597,-105.623427,74.88,2620.0
39.766586,-105.623667,74.56,2621.0
39.766543,-105.624383,75.2,2624.0
39.766328,-105.626548,74.56,2633.0
39.766304,-105.626787,74.56,2634.0
39.766196,-105.627725,72.96,2638.0
39.766126,-105.628183,72.96,2640.0
39.766086,-105.628408,72.64,2641.0
39.766042,-105.628633,72.32,2642.0
39.765944,-105.629084,72.96,2644.0
39.76583,-105.629525,72.64,2646.0
39.765768,-105.629744,72.0,2647.0
39.765634,-105.630172,70.4,2649.0
39.765488,-105.630575,68.8,2651.0
39.765329,-105.630963,68.16,2653.0
39.765249,-105.631157,68.48,2654.0
39.765169,-105.63135,69.12,2655.0
39.765088,-105.631546,70.4,2656.0
39.764925,-105.631948,72.0,2658.0
39.764768,-105.632365,73.92,2660.0
39.764694,-105.632583,74.56,2661.0
39.764623,-105.632806,76.16,2662.0
39.764556,-105.633035,77.44,2663.0
39.764371,-105.633755,80.32,2666.0
39.764265,-105.634253,80.32,2668.0
39.764087,-105.635241,77.12,2672.0
39.764047,-105.635483,74.88,2673.0
39.763906,-105.636378,70.4,2677.0
39.763867,-105.6366,72.0,2678.0
39.763829,-105.636826,73.28,2679.0
39.763788,-105.637058,74.88,2680.0
39.763746,-105.637292,76.48,2681.0
39.763703,-105.637531,77.76,2682.0
39.763659,-105.637775,79.68,2683.0
39.763613,-105.638027,80.96,2684.0
39.763377,-105.639327,84.16,2689.0
39.76314,-105.640653,84.8,2694.0
39.763092,-105.640917,84.8,2695.0
39.762994,-105.641444,84.16,2697.0
39.762896,-105.641961,80.32,2699.0
39.762761,-105.642693,76.16,2702.0
39.762718,-105.642932,75.52,2703.0
39.762631,-105.643397,74.56,2705.0
39.762589,-105.643631,74.24,2706.0
39.762284,-105.645254,76.16,2713.0
39.762236,-105.645491,77.44,2714.0
39.762184,-105.645733,78.4,2715.0
39.76213,-105.645975,78.4,2716.0
39.76195,-105.646704,80.32,2719.0
39.7617,-105.647678,80.64,2723.0
39.761258,-105.649414,82.56,2730.0
39.761192,-105.649665,82.56,2731.0
39.761063,-105.650165,82.24,2733.0
39.760866,-105.650922,82.56,2736.0
39.760664,-105.651671,82.56,2739.0
39.760591,-105.651918,81.28,2740.0
39.760435,-105.6524,81.28,2742.0
39.760352,-105.652639,81.92,2743.0
39.760262,-105.652873,81.6,2744.0
39.760073,-105.653332,80.0,2746.0
39.758362,-105.656086,78.4,2760.0
39.757914,-105.656556,76.48,2763.0
39.757765,-105.656711,76.8,2764.0
39.757611,-105.656855,77.44,2765.0
39.757453,-105.656993,76.8,2766.0
39.756226,-105.658001,72.96,2774.0
39.755756,-105.658383,75.84,2777.0
39.755438,-105.658644,77.12,2779.0
39.755116,-105.65891,75.84,2781.0
39.754957,-105.659039,74.88,2782.0
39.754643,-105.6593,75.2,2784.0
39.754487,-105.659427,73.28,2785.0
39.754335,-105.659552,72.64,2786.0
39.754183,-105.65968,73.6,2787.0
39.753718,-105.660088,76.16,2790.0
39.75327,-105.660541,75.84,2793.0
39.75313,-105.6607,74.24,2794.0
39.752995,-105.660862,73.6,2795.0
39.752865,-105.661026,73.92,2796.0
39.752739,-105.661194,72.64,2797.0
39.752618,-105.661366,71.36,2798.0
39.752503,-105.661542,71.68,2799.0
39.752282,-105.661909,72.64,2801.0
39.752179,-105.662099,72.64,2802.0
39.75208,-105.662295,73.28,2803.0
39.751984,-105.662495,73.92,2804.0
39.751804,-105.662912,74.88,2806.0
39.751719,-105.663125,73.92,2807.0
39.751633,-105.663333,73.6,2808.0
39.751464,-105.663754,73.92,2810.0
39.75138,-105.663964,73.92,2811.0
39.751213,-105.664386,73.6,2813.0
39.751045,-105.664811,75.52,2815.0
39.75096,-105.665027,76.8,2816.0
39.750873,-105.665248,78.08,2817.0
39.750603,-105.665927,81.28,2820.0
39.750322,-105.666627,82.56,2823.0
39.750135,-105.667102,82.56,2825.0
39.749762,-105.66804,81.28,2829.0
39.749483,-105.668742,82.88,2832.0
39.74901,-105.669929,84.8,2837.0
39.748815,-105.670413,86.08,2839.0
39.748616,-105.670906,87.36,2841.0
39.748419,-105.67141,88.96,2843.0
39.748115,-105.672171,87.68,2846.0
39.747817,-105.672923,88.32,2849.0
39.747715,-105.673176,88.32,2850.0
39.747216,-105.67443,85.76,2855.0
39.746919,-105.675167,86.4,2858.0
39.746624,-105.675908,87.36,2861.0
39.746525,-105.676159,87.68,2862.0
39.746327,-105.676656,87.36,2864.0
39.746229,-105.676904,87.04,2865.0
39.746128,-105.677151,87.04,2866.0
39.74603,-105.677399,85.12,2867.0
39.745839,-105.677877,83.52,2869.0
39.745642,-105.67835,83.84,2871.0
39.745537,-105.678586,83.84,2872.0
39.745329,-105.679052,84.48,2874.0
39.745219,-105.679285,85.12,2875.0
39.744989,-105.679747,86.08,2877.0
39.744871,-105.679981,86.72,2878.0
39.744631,-105.680433,84.48,2880.0
39.744037,-105.681559,85.76,2885.0
39.743916,-105.681787,84.8,2886.0
39.743435,-105.682626,79.68,2890.0
39.743176,-105.683012,80.32,2892.0
39.743038,-105.683202,80.96,2893.0
39.742897,-105.683386,81.28,2894.0
39.742598,-105.683731,81.28,2896.0
39.741771,-105.684436,78.4,2901.0
39.7416,-105.684553,78.4,2902.0
39.741071,-105.684873,79.36,2905.0
39.740891,-105.684972,79.68,2906.0
39.740708,-105.685071,80.0,2907.0
39.740525,-105.68517,80.0,2908.0
39.739623,-105.685653,78.08,2913.0
39.739445,-105.685746,78.4,2914.0
39.738911,-105.686032,75.84,2917.0
39.738738,-105.686123,75.52,2918.0
39.738402,-105.686313,72.96,2920.0
39.737914,-105.686617,72.96,2923.0
39.737753,-105.686726,73.28,2924.0
39.737593,-105.686843,74.24,2925.0
39.737117,-105.687227,76.8,2928.0
39.736961,-105.687366,77.44,2929.0
39.736804,-105.687512,78.4,2930.0
39.736329,-105.687974,80.96,2933.0
39.736169,-105.688133,81.6,2934.0
39.736008,-105.688296,82.88,2935.0
39.735679,-105.688618,84.8,2937.0
39.735513,-105.688786,85.76,2938.0
39.735346,-105.688954,86.4,2939.0
39.735175,-105.689123,86.72,2940.0
39.734838,-105.689456,84.48,2942.0
39.734336,-105.689951,85.76,2945.0
39.733478,-105.69079,87.36,2950.0
39.733304,-105.690957,86.08,2951.0
39.733132,-105.691117,85.44,2952.0
39.73278,-105.691426,86.4,2954.0
39.7326,-105.691572,87.04,2955.0
